310	0	62.04	0.34	1	64.94	0.34	2	64.38	0.33	3	64.66	0.32	4	57.29	0.32	5	62.42	0.32	6	67.25	0.33	7	70.77	0.34	
310	0	62.04	0.34	1	64.94	0.34	2	64.38	0.33	3	64.66	0.32	4	57.29	0.32	5	62.42	0.32	6	67.25	0.33	7	70.77	0.34	
310	0	62.04	0.34	1	64.94	0.34	2	64.38	0.33	3	64.66	0.32	4	57.29	0.32	5	62.42	0.32	6	67.25	0.33	7	70.77	0.34	
311	0	70.74	0.35	1	69.44	0.34	2	65.84	0.33	3	61.57	0.32	4	65.79	0.33	5	62.16	0.32	6	66.70	0.33	7	65.94	0.33	
312	0	66.19	0.34	1	67.60	0.34	2	66.80	0.34	3	65.41	0.32	4	62.19	0.33	5	62.15	0.33	6	69.66	0.34	7	70.23	0.34	
313	0	69.72	0.35	1	71.13	0.34	2	70.11	0.34	3	66.76	0.33	4	63.59	0.33	5	62.47	0.33	6	70.50	0.34	7	71.81	0.34	
314	0	65.98	0.34	1	65.20	0.34	2	69.23	0.34	3	67.30	0.33	4	59.33	0.32	5	64.04	0.33	6	72.09	0.34	7	74.06	0.34	
315	0	70.35	0.35	1	68.78	0.34	2	62.72	0.34	3	61.56	0.31	4	62.51	0.33	5	65.64	0.33	6	69.06	0.34	7	69.92	0.34	
316	0	70.58	0.33	1	66.77	0.33	2	64.01	0.32	3	64.29	0.32	4	64.53	0.32	5	70.53	0.34	6	73.92	0.34	7	75.86	0.34	
317	0	71.02	0.33	1	66.33	0.32	2	64.20	0.32	3	48.71	0.29	4	63.94	0.31	5	68.35	0.33	6	73.39	0.34	7	75.07	0.33	
318	0	68.52	0.33	1	64.67	0.32	2	64.12	0.32	3	63.34	0.32	4	64.20	0.32	5	67.84	0.33	6	72.79	0.33	7	72.68	0.33	
319	0	65.39	0.31	1	60.42	0.29	2	59.49	0.29	3	60.71	0.29	4	57.06	0.29	5	63.46	0.30	6	67.33	0.31	7	63.17	0.32	
320	0	66.21	0.31	1	61.79	0.30	2	60.44	0.30	3	61.20	0.29	4	59.99	0.30	5	64.58	0.30	6	67.55	0.31	7	74.76	0.32	
